-0.03080	0.66977	-0.33368	0.01423	-1.02957	0.00000	-0.05688	-0.07323	-0.63254	0.25830	0.14609	0.00000	0.10965	0.01498	0.00000	-0.01005	1.82385	0.51587	-0.45901	-0.14224	0.33231	0.60833	0.76179	0.87189	0.01430	-0.13176	0.00000	-0.28187	1.73581	0.95395	-0.06626	0.36036	0.50430	0.00000	1.25646	0.98337	0.44046	-0.96894	-0.06796	0.80854	1.18925	0.15261	0.76951	-0.50227	0.50776	0.94923	0.41589	0.32177	1.13957	0.70806	0.88198	-1.00648	0.22004	0.80188	0.62671	-0.17629	0.19524	1.78831	0.13173	1.00918	0.73730	0.92088	0.58836	0.99241	0.57663	-0.16382	0.29756	0.01730	0.00000	-0.30234	0.09719	-0.77340	0.27794	-0.45893	0.13377	0.00000	0.14680	-0.09295	0.04175	-0.37922	1.69272	-0.02541	-0.01951	-0.00675	0.61298	-0.44184	0.35390	0.00000	0.00000	0.51073	0.55979	0.33899	-0.70259	0.38142	0.39130	-0.14809	-0.12290	-0.47639	-0.56236	-0.19375
0.83407	-0.20997	-0.23775	0.00000	-0.26523	-0.09765	0.35228	-0.38511	0.21064	0.47760	-0.61072	-0.02155	-0.30195	0.00000	-0.22363	0.66073	-0.15610	-0.12247	-0.89085	0.41032	0.00000	0.47826	-0.52792	0.27704	-0.31741	0.07266	0.56258	-0.08430	0.22543	2.65793	0.55311	0.38686	0.32218	1.50429	0.35512	0.91936	1.21454	0.07337	1.97004	0.44973	0.98143	1.32210	0.09244	-0.04890	-0.09213	0.91087	1.83443	-0.31150	1.16346	0.23153	1.99963	1.60318	1.03214	0.81235	-0.06050	0.33367	-0.58562	-0.05351	1.58293	0.39071	0.00000	0.87587	0.45363	1.19462	0.00000	0.63657	0.10030	0.49114	0.85634	1.09585	-0.93778	0.04366	-0.26420	0.38171	0.00000	0.80004	-0.27144	0.34865	-0.72240	0.07806	0.58119	-0.01807	-0.09867	0.12521	0.70705	-0.20375	-0.29046	-0.18526	0.44027	0.00000	0.00000	0.17239	0.00406	-0.22056	0.10876	-0.79122	-0.09292	0.08251	-0.07180	-0.49377
0.00000	0.00000	0.02653	0.16056	0.40937	-0.02153	-0.02081	0.27760	0.03094	0.68332	0.05371	0.38230	-0.08466	-0.35588	-0.18436	0.51183	-0.17215	0.71411	-0.03454	0.00000	0.00000	0.40401	0.53526	0.00032	0.00000	1.41582	0.73897	0.00000	1.27968	0.00000	0.84865	1.07916	0.49689	0.89274	-0.28034	0.04968	-0.56861	0.21996	0.00000	0.38166	1.64721	1.34921	0.63285	0.96319	1.48788	0.00000	0.95520	1.37070	-0.00082	1.35794	0.79643	1.50034	-0.08037	0.83465	0.98960	-0.26545	0.46862	0.71345	0.59079	1.07660	0.57499	0.41723	0.62599	-0.35086	-0.35513	-0.14337	0.13812	0.61114	-0.10475	0.15787	0.51810	0.57239	0.97576	0.00000	1.20449	0.45472	0.72083	0.31564	0.23081	0.15779	0.07206	0.02422	0.15966	0.08321	-0.25256	-0.72983	0.08746	-0.61171	0.26129	0.07695	1.66735	0.00000	0.44958	0.04759	-0.13932	0.93468	-0.16185	0.06163	0.23131	-2.38256
0.26121	0.05770	0.00000	0.00000	-0.21888	0.00000	0.61422	0.00035	-0.29046	0.73918	-0.57306	0.38190	-0.63811	-0.06190	-0.07797	0.11910	0.12028	0.54399	0.60468	0.93599	0.62999	1.68287	-0.09647	0.68036	-0.33301	0.02671	-0.07674	0.55239	-0.54422	0.24894	-0.32778	0.51633	-0.29922	0.20318	-0.03578	-0.38793	0.63924	-0.32425	0.50876	2.34117	0.58824	1.22798	0.01825	0.16956	-0.09916	0.98376	0.99736	0.13097	0.24598	1.06171	-0.70170	1.98335	0.27309	0.07311	0.21896	0.56226	0.26904	1.19936	0.37533	0.26458	-0.14452	1.12556	0.26973	2.18735	1.49637	0.00000	0.23142	0.68214	0.55888	0.28830	0.34187	0.53262	-0.06376	-0.31216	0.49912	-0.38174	0.00752	0.00000	-0.11219	-0.27694	0.22485	0.29684	0.46573	0.76549	0.00442	-0.49617	0.43992	-0.30705	0.26232	0.08320	0.00000	0.60577	-0.22955	-0.96033	0.16908	-0.10016	0.51815	0.08559	0.00000	0.09508
0.16352	-0.25453	-0.10838	-0.11620	0.34722	0.11641	0.16165	-0.18396	0.07276	-0.11213	0.11215	-0.12998	0.00000	-0.19861	0.00000	-0.22791	0.86195	-0.25286	0.41418	-0.47055	-0.46021	1.35249	-0.64141	0.32350	-1.03171	-0.28385	0.41170	0.45221	0.45185	1.36902	1.36526	0.93510	0.95830	0.72735	0.99112	-0.84895	0.14651	0.19724	0.93295	1.28094	-0.51031	-0.47486	-0.14730	1.86138	0.07269	0.21567	1.34184	0.45901	0.01322	-0.10076	0.60483	0.66290	2.84252	1.20025	0.56473	1.08009	0.11867	0.68164	0.50425	0.50553	0.68599	1.25471	0.53949	0.14628	0.13135	-0.18217	-0.02731	0.42269	0.28937	-0.70792	0.00160	-0.57215	-0.47596	0.00000	0.22268	-0.07324	0.80274	-0.38149	0.35107	0.67295	0.00000	-0.02049	0.98210	-0.43539	0.25519	0.00000	0.00000	0.17466	0.19612	0.20486	0.16746	0.81892	-0.03397	0.52397	-0.37581	0.00000	0.42946	-0.09202	-0.17558	-8.32939
0.26589	0.20774	0.06586	-0.75835	1.00661	-0.56771	-0.25465	0.00000	0.53155	0.52767	0.05549	0.24766	0.11616	-0.06570	0.58798	0.03825	-0.08220	0.00000	0.01005	0.16838	0.08071	-0.13858	0.29211	-0.05270	-0.19358	0.31751	0.57397	-0.31721	1.07567	-0.47421	0.09825	0.00000	0.16026	0.90915	0.93132	1.07157	0.05082	0.01791	0.85779	0.73433	0.04638	0.82171	1.70352	1.93884	-0.66821	1.57380	0.62516	1.51587	2.09227	0.77439	1.25507	0.96253	-0.07971	0.56616	0.66694	-0.84814	0.80577	1.52070	1.47594	1.12463	1.34435	0.68817	0.28560	0.86212	0.14383	0.11971	0.85281	0.19921	0.15052	-0.13304	-0.36072	0.78607	-0.06175	0.61656	-0.07333	0.19842	0.20068	0.00000	-0.44264	0.51054	0.45958	0.42549	0.55570	0.01350	0.00000	-0.81461	0.34522	0.51480	-0.09057	-0.12139	-0.28025	0.24509	-0.57412	0.46550	-0.20436	0.52342	0.00000	-0.54568	0.00000	-1.56981
0.20425	-0.18753	-0.19340	-0.35727	0.00000	-0.00283	-1.15302	-0.27172	0.00000	-0.41432	-0.13972	0.31182	-0.66045	0.00447	0.13206	-0.23976	0.00000	-1.02533	-0.51997	1.54880	0.00000	-1.02115	0.00000	0.70406	0.28680	0.90899	0.00000	0.19976	0.09414	0.02317	0.38800	-0.07919	0.42073	0.08257	0.08112	-0.21720	0.28533	1.97782	0.05704	1.02225	0.39908	1.34676	0.03798	2.75432	0.72098	0.47488	-0.05840	0.01128	-0.18092	0.49851	0.52353	1.24417	1.33652	1.82615	0.95458	0.51182	0.20275	0.43327	-0.05722	0.45747	1.57577	0.91368	-0.77083	2.31159	0.58917	0.53874	0.64677	0.41894	1.31421	0.61729	0.79250	0.01158	0.63648	0.62485	-0.46662	0.39213	-0.61408	0.36264	-0.18122	0.19275	0.92554	-0.44885	0.17325	0.28935	-0.49223	-1.43309	-0.19786	0.24025	-0.95472	0.24994	0.12303	-0.07780	-0.09361	0.00000	0.00000	0.02133	-0.26731	0.26222	-0.23912	0.25459
0.00000	0.01077	-0.28668	0.76853	0.49523	-0.23914	0.00000	-0.42101	0.41621	-0.46716	-1.02861	0.02347	0.00000	0.00000	-0.22849	0.00000	0.07068	-0.13625	0.68324	0.19450	0.00577	0.42228	0.40874	0.00000	-0.03719	0.50192	-0.05407	0.41676	1.65100	0.84067	1.88705	0.60050	-0.55038	1.32336	1.12214	0.69345	0.57909	0.00532	1.18485	0.12188	-0.44001	1.17484	0.47008	3.09531	-0.09597	-0.09785	2.29717	0.14857	1.51684	1.06226	0.00000	0.11370	1.15517	-0.04722	0.77916	1.25828	1.00311	0.98048	0.40199	0.84446	0.72373	-0.02589	2.34779	0.27852	-0.72205	0.99527	0.92993	0.13987	0.02090	1.15340	-0.85438	0.19744	0.30428	-0.33052	0.29046	0.04053	-0.38757	0.01470	-0.31058	0.00000	0.16569	0.07657	0.10210	0.43804	0.25399	-0.13171	0.16042	-0.72408	0.09569	0.36803	-0.38163	-0.67480	0.12636	0.56227	0.40808	-0.89255	-0.12672	-0.24340	0.00000	-4.92067
0.50908	0.10113	-0.14693	0.00000	0.30449	0.25328	-0.28055	0.00216	-0.03139	-0.42342	-0.37690	0.00000	-0.64355	-0.31932	0.37954	0.33931	-0.15566	0.84495	-0.36188	-0.06045	-0.01281	0.31220	-0.07317	-0.52758	0.00000	1.02871	0.77452	0.45496	0.28270	0.60877	1.70450	-0.27297	0.87849	1.07400	-0.75110	1.60292	0.51856	-0.17746	0.92223	1.53936	0.66444	0.99396	1.22128	2.15484	-0.83612	1.76050	-0.90731	0.48406	1.07679	1.71516	-0.07499	0.42949	0.70379	0.17021	-0.77245	1.59221	0.49397	2.04284	0.47514	0.58590	0.08660	1.89250	-0.28872	0.27213	1.26327	1.90153	-0.08433	0.69822	0.59625	-0.43750	0.24682	0.10082	0.05174	-0.16807	0.29129	0.54620	0.02064	-0.23372	0.20951	0.27648	0.33310	-0.06639	0.04783	0.51300	0.54901	0.20606	0.68943	0.03768	-0.23132	-0.50084	0.03446	0.00000	0.25338	-0.22928	0.40570	0.38530	-0.12033	-0.79561	0.38633	-6.32991
0.00000	0.00000	0.01418	0.00000	0.00000	0.21950	-0.23311	0.00000	-0.85816	0.03236	0.23001	-0.12098	0.35462	0.53521	0.00000	-0.06327	0.04012	0.15199	0.05121	-0.61570	-0.28208	0.15391	-0.46587	-0.53364	0.25998	-0.83354	0.87537	0.00000	-0.26899	0.79036	0.76643	0.51550	1.18025	1.88929	0.69778	-0.18281	0.18030	0.10637	0.90719	-0.35342	0.55067	1.19362	1.06076	0.54943	0.02442	0.51789	1.32696	1.35607	0.97905	-0.67774	1.09801	-0.31093	1.15231	0.90564	1.00822	1.96158	1.11446	0.11816	-0.47996	0.52584	2.58810	0.00486	0.26315	1.20592	0.53406	0.80844	0.91807	1.00173	-0.00063	1.32050	0.67351	0.85491	0.47952	0.08772	-0.40196	0.05667	-0.16652	0.94400	-0.02267	0.10727	-0.10697	0.25867	-0.66687	0.60904	-0.18735	-0.59364	0.25498	-0.24660	0.75765	0.01410	0.58943	0.37074	-0.56386	-0.20060	-0.13117	-0.29240	-0.60501	0.17881	0.15806	-4.45501
